# logn beta gamma alpha delta logL logPrior
1.127762074956270233e+00 2.792599005166944259e+00 2.144429233968645931e+00 -2.060285357168849973e+00 -9.867796607038366030e-01 -4.476533659618318950e+00 0.000000000000000000e+00
-3.910880042005615564e+00 5.150532811856263216e+00 3.510436854928052242e+00 -2.417839009950956408e-01 3.082373147846416139e-01 -4.472996888992020637e+00 0.000000000000000000e+00
-1.917957865183610222e+00 5.855396591976078646e+00 3.394756111034178847e+00 -1.730827318895541422e+00 -6.824781430908365421e-01 -4.470211839177202329e+00 0.000000000000000000e+00
-4.410586428452791807e+00 3.349249530964575339e+00 2.805836106570099631e+00 -2.713866783991021325e-01 1.114177562686226475e+00 -4.466273905129633626e+00 0.000000000000000000e+00
-3.320013479583348914e+00 -9.199348644600515712e-01 2.382339781310105487e+00 -5.172102200077011158e-01 1.521235622622371553e+00 -4.458352946414629869e+00 0.000000000000000000e+00
-8.014682504386207995e+00 -1.209452587529726397e+00 2.703776402970856196e+00 -1.969862059743856753e+00 1.766452718603737981e+00 -4.433844007644378138e+00 0.000000000000000000e+00
-2.233890449320778404e-01 -1.915301666098761624e+00 4.375065000456158870e+00 -5.375098385268007872e-01 -3.409115776482878335e-01 -4.432723640196028825e+00 0.000000000000000000e+00
-2.668438364257767148e+00 6.495867973102386728e+00 2.660819356199743080e+00 -1.351182867035464197e+00 -2.054432619962466566e-01 -4.410065509122330418e+00 0.000000000000000000e+00
-5.356628504143849945e+00 6.463283000778837994e+00 3.889475552981196405e-01 -1.813865864558088736e+00 8.406255666045268082e-01 -4.408621116130628792e+00 0.000000000000000000e+00
1.615909628758664951e-01 3.548843801041540402e+00 3.947128104265630100e+00 -2.532877414180739972e+00 -8.369099776561963466e-01 -4.407380022766195005e+00 0.000000000000000000e+00
-2.153197861059531260e+00 5.264259221744147510e+00 3.895849428716702700e+00 -1.360273774220100762e+00 -5.293084454951779705e-01 -4.400948311423379167e+00 0.000000000000000000e+00
-5.249066859458366707e-01 6.747951354510599131e+00 3.583208353488377407e-01 -5.949886928754919424e-01 -1.595654851401660246e-01 -4.399923757166318339e+00 0.000000000000000000e+00
-5.662158214431967096e+00 4.761601607749102349e+00 4.703397399038060200e+00 -4.798463542025066531e-01 1.629830072931991447e+00 -4.375672213292491008e+00 0.000000000000000000e+00
-1.191988472066192406e+00 -6.961809500936336770e-01 3.735837195767424124e+00 -5.684808244289076828e-01 2.090726575405005283e-02 -4.372554233536484425e+00 0.000000000000000000e+00
-9.126104949673151667e-01 4.831404285070860283e+00 6.086962414008469935e-01 -1.193264972024541626e+00 -5.510792229229830030e-02 -4.369567040919618783e+00 0.000000000000000000e+00
-6.146049946235264017e+00 4.867776838512557269e+00 1.488496812662362334e+00 -1.310200648037150417e+00 1.424134993519103443e+00 -4.364142018226724318e+00 0.000000000000000000e+00
-9.112261043790466530e+00 6.235522634168122025e+00 1.574565595401129725e+00 -1.998846694911006638e+00 1.367752294127542401e+00 -4.336655786117977307e+00 0.000000000000000000e+00
-7.258724660090693170e+00 5.474919057538618183e+00 2.258164225400619785e+00 -2.477254580218112068e+00 7.471503302615867259e-01 -4.332191277588810507e+00 0.000000000000000000e+00
-3.893529569413251679e+00 1.987517751555202716e+00 3.642724198605169939e+00 -7.083872089905546288e-01 1.309720468837921592e+00 -4.317709696023317001e+00 0.000000000000000000e+00
-3.970799638393624598e+00 -1.490340970700502865e+00 2.167115311835834390e+00 -8.556974963933523526e-01 1.566915053548991299e+00 -4.288280869844586007e+00 0.000000000000000000e+00
-1.262099051926981463e-01 -1.592471957733157639e+00 4.429119590528557970e-01 -7.062382502538097073e-01 1.555020410066288994e-01 -4.278496977518678079e+00 0.000000000000000000e+00
-3.978835896015935791e+00 3.867503300995164484e+00 1.374490252217178687e+00 -2.911417670335397112e+00 1.577167408504433488e-01 -4.244047441991766867e+00 0.000000000000000000e+00
-2.271108981818763084e+00 2.525058676913631395e+00 3.369880644053275809e+00 -1.083904253729548905e+00 4.611548170599752416e-02 -4.224556644997966792e+00 0.000000000000000000e+00
-1.023276849881737949e+00 -4.442461326577707426e-01 2.595380558409015936e+00 -7.564011329708887343e-01 3.581108002786136391e-01 -4.198569200777700239e+00 0.000000000000000000e+00
-3.936242767651923491e-01 4.651658395090449538e+00 1.917120784865446570e+00 -5.290077047680122879e-01 -5.973486323065928527e-01 -4.197764747282678677e+00 0.000000000000000000e+00
5.424657906471255231e-01 6.507058859106401583e-01 4.835890671829599086e+00 -5.542747549001222351e-01 -8.598155844689778782e-01 -4.193812441455558648e+00 0.000000000000000000e+00
-2.002946290569335819e+00 4.660857841911354882e+00 3.004082535488906025e+00 -1.780810404700023941e+00 -4.229031468719233189e-01 -4.193069663264155089e+00 0.000000000000000000e+00
-7.446644740873057167e+00 2.345461712901811602e+00 4.835599480980819820e+00 -2.073047455112557724e+00 1.580760764106586613e+00 -4.168511648984082107e+00 0.000000000000000000e+00
-3.670366270801982189e+00 -7.669229375341638510e-01 2.889610533445772234e+00 -2.727636779632218733e+00 3.673198102106907115e-01 -4.160095404316089152e+00 0.000000000000000000e+00
-2.070163112150797069e+00 1.361598415605157486e-01 4.575228097852277465e+00 -9.854849194536479118e-01 6.355494242502800484e-01 -4.159218423605070214e+00 0.000000000000000000e+00
-4.593225713890952910e+00 -1.110765851206695576e+00 6.812326930273249204e-01 -4.557198131215992598e-01 1.758192468263254593e+00 -4.158537009388282968e+00 0.000000000000000000e+00
-3.603462730402748448e+00 -1.118109177264750898e+00 3.357139653052523265e-01 -1.220565692542026071e+00 1.279733436086855747e+00 -4.158136808687018515e+00 0.000000000000000000e+00
-6.079176813888597763e+00 -7.526221103104173693e-01 4.393362731752493922e+00 -2.686035859284766847e+00 1.161741045850365861e+00 -4.157609937968082647e+00 0.000000000000000000e+00
-1.048108968511893391e+00 4.394227301644348493e+00 4.749752602307022897e+00 -3.968970861379645387e-01 -8.970449253913613807e-01 -4.155406123471927060e+00 0.000000000000000000e+00
2.109937359538584634e+00 3.112818637753556050e+00 3.499941588268226322e+00 -2.469289917151303193e+00 -9.965973399559840962e-01 -4.128008516109815673e+00 0.000000000000000000e+00
-9.566352727654251709e+00 1.040754879640419128e+00 3.255054271645513531e+00 -2.150897601322870223e+00 1.953406322923944449e+00 -4.117967748633655667e+00 0.000000000000000000e+00
4.547183367901808104e-01 5.724892990628296374e+00 2.089814040056942324e-01 -1.687864877564111188e+00 -6.079857057684150412e-01 -4.116793856047660682e+00 0.000000000000000000e+00
-4.647220957269344588e+00 4.311581111095639685e+00 3.252388479050436931e+00 -1.425759883000940809e+00 8.235822055938110120e-01 -4.105330768919106532e+00 0.000000000000000000e+00
-8.579561256560664262e+00 3.087096006821476557e+00 1.046132258008411808e+00 -2.248844722070268087e+00 1.571195515660691600e+00 -4.103965325391067509e+00 0.000000000000000000e+00
-5.133372555046094909e+00 4.809635101561819504e+00 3.974668143069553850e+00 -4.657659394149120669e-01 9.151223716178831236e-01 -4.084404072974154865e+00 0.000000000000000000e+00
-8.654770487593980377e+00 1.294894520920104153e+00 3.788663426176058557e+00 -2.474995355464976843e+00 1.516307937221908375e+00 -4.076042310652729483e+00 0.000000000000000000e+00
3.559081415542617588e-01 -8.408349413001022787e-01 3.509103077580743246e+00 -7.161312037647065143e-01 -6.212018774152960887e-01 -4.053662310369133159e+00 0.000000000000000000e+00
-8.707869796314009481e-01 1.812947583657370076e+00 1.434052684640307218e+00 -9.418229408101309597e-01 1.083742700556937499e-01 -4.051960883507048194e+00 0.000000000000000000e+00
6.916454443009497632e-01 -1.622765967677506138e+00 1.710355727589406127e+00 -3.372153689496732998e-01 -7.645611607890477890e-01 -4.046783017459349985e+00 0.000000000000000000e+00
-1.481748006240479532e+00 5.590793108302345438e+00 2.488650835020668417e+00 -2.490935627267886865e+00 -4.270087891026893012e-01 -4.037642051204617388e+00 0.000000000000000000e+00
-9.169222644340822015e+00 3.379108251207161739e+00 9.206589603586785575e-01 -2.874897654696971117e+00 1.626757204585472127e+00 -4.005631282343868449e+00 0.000000000000000000e+00
-4.618795253121038336e+00 -1.812761310277313687e+00 3.261223304568567460e+00 -1.206894579023286118e+00 1.556854572336047182e+00 -3.978382808582213492e+00 0.000000000000000000e+00
-4.633399277515895420e+00 -1.880552840292790684e+00 2.363623631901211830e+00 -2.300324959904070710e+00 7.538750693942246617e-01 -3.968463577260491704e+00 0.000000000000000000e+00
-4.498178373035494282e+00 1.147189778982418806e+00 2.540524697020356104e+00 -2.878025268883074972e+00 6.624121094874948490e-01 -3.957578700839491148e+00 0.000000000000000000e+00
-6.742221401271264014e+00 3.038975951159581079e+00 3.187198355877589151e+00 -2.471695089044284810e+00 9.084897383262221515e-01 -3.956718679936839234e+00 0.000000000000000000e+00
-3.135046476296988072e+00 1.289292678863042108e+00 2.333416094981694222e+00 -2.963589844988759658e+00 1.211031439195395798e-01 -3.952138895073765923e+00 0.000000000000000000e+00
-5.584777262246400475e+00 9.464351895475268117e-01 3.720674794192389889e+00 -1.017861406034977101e+00 1.486921340763142307e+00 -3.941794683359821416e+00 0.000000000000000000e+00
-3.028049594760503727e+00 1.462328846386707237e+00 2.647883602909365752e+00 -4.376680566712646825e-01 7.165271322459592085e-01 -3.934650447371383919e+00 0.000000000000000000e+00
-5.062889587427111593e+00 4.137647725985440061e+00 4.475974362372661552e+00 -4.382670485290453555e-01 1.069743412603140653e+00 -3.929498765709114050e+00 0.000000000000000000e+00
-1.099239760692775114e+01 6.031150047482193521e+00 4.316324163155607962e+00 -2.329650528696288081e+00 1.569565610097332975e+00 -3.929311470110508075e+00 0.000000000000000000e+00
-2.359889940811996656e+00 -1.448240933520706486e+00 1.058402653263390114e+00 -4.958745205906228137e-01 6.808429967269540306e-01 -3.926895389498590294e+00 0.000000000000000000e+00
-3.749459621677349475e+00 7.728896400419532631e-01 4.156428280148801058e+00 -2.721195898196141272e+00 3.135615267716329035e-01 -3.911217097451765046e+00 0.000000000000000000e+00
-4.960569351399191085e+00 2.359328486641250056e-01 1.275284869270058241e+00 -1.889679958938565996e+00 1.214988977420194072e+00 -3.906201349478613416e+00 0.000000000000000000e+00
-8.323491044985827925e-01 6.117067911229612243e+00 4.043908788593393311e+00 -2.244953119708671174e+00 -9.875430225853119026e-01 -3.903086034337776233e+00 0.000000000000000000e+00
-2.167570142434433134e+00 3.705988361231860040e-02 6.286732416326692441e-01 -1.740947206776824352e+00 5.196995517114417762e-01 -3.902811814033149140e+00 0.000000000000000000e+00
5.772301606849994382e-01 -3.109373755530305816e-01 1.958014947217405544e+00 -1.028029120548589415e+00 -3.076965003330549564e-01 -3.900601380861212775e+00 0.000000000000000000e+00
-2.949991672603448745e+00 2.658086295367779073e+00 4.150396857277002916e+00 -2.286904665727996999e+00 4.458631107061675203e-02 -3.898891934524823633e+00 0.000000000000000000e+00
-7.093299181775543971e+00 4.451693126356557784e+00 1.547004123680452148e+00 -1.793715951852298041e+00 1.192251689724605157e+00 -3.882348013718283752e+00 0.000000000000000000e+00
-3.430367767988317329e+00 5.328706798396977362e+00 2.524088785898963572e+00 -2.071226255403300520e+00 1.445184168608171782e-01 -3.874313249227977707e+00 0.000000000000000000e+00
-2.148465701061620603e+00 4.900122275410384809e+00 3.484869954398368552e-01 -6.094902061083325995e-01 7.431357305871905128e-01 -3.859204405555103801e+00 0.000000000000000000e+00
-7.498961973956886240e+00 3.248893339827118254e+00 2.910189678529342405e+00 -2.672468831746401374e+00 1.000273206453534236e+00 -3.843421990519569675e+00 0.000000000000000000e+00
-9.599840962722565152e+00 2.219649262155379610e+00 1.581787221391506737e+00 -2.488710063043186871e+00 1.720700193040643144e+00 -3.836014110382690134e+00 0.000000000000000000e+00
-6.277332573975739294e+00 2.770678660620883527e+00 1.549325839633649782e+00 -1.609763233997048459e+00 1.252584627285237007e+00 -3.830210852060729199e+00 0.000000000000000000e+00
-8.317076384559156210e+00 4.053835192696554124e+00 4.797860767722724518e+00 -1.985277798395885585e+00 1.632405713088703969e+00 -3.825229795711015068e+00 0.000000000000000000e+00
-6.381276300422893399e-01 3.178510436951123452e+00 3.578112978305773240e+00 -6.632965092950264818e-01 -2.812937560249988422e-01 -3.825139313308202560e+00 0.000000000000000000e+00
-2.871098110150327898e+00 -7.830720752329495271e-01 4.459651768072218303e+00 -3.762600335285441466e-01 8.843864726551974309e-01 -3.809564131603021764e+00 0.000000000000000000e+00
-3.138279066404420448e+00 2.980516380996034886e+00 4.890169339660302761e+00 -7.541296488080737603e-01 7.576905179099131526e-01 -3.800371779285174334e+00 0.000000000000000000e+00
-9.770085900781870780e-01 5.032973744336343813e+00 1.177883640098193130e+00 -2.472186144151670817e+00 -3.437947011409260289e-01 -3.798327589744697086e+00 0.000000000000000000e+00
-2.391715976099344942e+00 6.889808904806042023e+00 1.676306935578054436e+00 -4.694657303737114207e-01 -7.140420050315651190e-01 -3.787114337444732470e+00 0.000000000000000000e+00
1.041673531506861483e+00 1.373401002760006540e+00 1.625030839438353247e+00 -9.423158924867089947e-01 -9.621187879828858591e-01 -3.778211725913673380e+00 0.000000000000000000e+00
-4.034296844831838591e+00 4.621553187362679616e+00 6.115914114547381653e-01 -2.349078432576973130e-01 1.709367311956803581e+00 -3.762153196530346300e+00 0.000000000000000000e+00
-4.493914749533666431e+00 7.467267262710652886e-01 3.762765229827234936e+00 -9.632850213523383998e-01 1.133582914527597296e+00 -3.756554348195570103e+00 0.000000000000000000e+00
-7.996669034451040048e+00 2.531688253060933924e+00 1.258416253798539719e+00 -2.010241236798576470e+00 1.845432976513218026e+00 -3.752265925391102375e+00 0.000000000000000000e+00
-5.493666744309864569e+00 5.713700755517420404e+00 7.864815266071469857e-01 -2.844654243979531927e+00 4.368655970778964059e-01 -3.748436028558699729e+00 0.000000000000000000e+00
-2.832361831506672090e+00 -1.249828766956277981e-01 4.904055693306128560e+00 -7.396490323800608557e-01 6.488531714647480797e-01 -3.745607347816630295e+00 0.000000000000000000e+00
-9.789007837824692970e+00 3.870060412328522492e+00 7.446345741929101258e-01 -2.362819047517389581e+00 1.808526149801674476e+00 -3.728164360480868300e+00 0.000000000000000000e+00
-1.027240353084640745e+01 6.600525485339052700e+00 1.266872230485827089e+00 -1.755479116598769984e+00 1.848047418509356277e+00 -3.724470508230848242e+00 0.000000000000000000e+00
-5.491279492390568784e+00 -1.780593688015348341e+00 4.990592819386890255e+00 -1.878834179448440889e+00 1.137876368579690212e+00 -3.720615503535786850e+00 0.000000000000000000e+00
1.103941331588000452e+00 5.075802869860186028e+00 2.962325715058817366e+00 -2.988611147516797573e+00 -9.565057062761471718e-01 -3.719864095087685563e+00 0.000000000000000000e+00
-7.390202584076679404e-01 1.270242866773971357e+00 1.820581929085262507e+00 -8.483856340381508154e-01 -2.966221974066808320e-01 -3.718051241770644832e+00 0.000000000000000000e+00
2.355910322677624347e+00 1.395208537062579524e+00 2.255141898894420294e+00 -2.625504509686574561e+00 -8.738586910913385131e-01 -3.714249888700827285e+00 0.000000000000000000e+00
1.865731344176757567e+00 -2.512804670469439561e-01 4.988107007168450124e+00 -2.114164133790544575e+00 -7.127213391467424053e-01 -3.707835616352633146e+00 0.000000000000000000e+00
-3.249422261373060561e+00 3.707733347557772952e+00 1.123579477949150585e+00 -7.853670363510401042e-01 4.970971191070086004e-01 -3.704551597478748626e+00 0.000000000000000000e+00
-1.960584247174434358e+00 5.424997941132430057e+00 2.699412761975846120e+00 -1.450314538325499614e+00 -2.389868509870181623e-01 -3.699877160750303151e+00 0.000000000000000000e+00
-1.251211389854014033e+00 6.285713592156555229e+00 2.004375616294764573e+00 -2.428096184936590518e+00 -5.573646937364532539e-01 -3.698923479022217631e+00 0.000000000000000000e+00
1.739654437033421042e+00 6.361519827712418529e-01 4.385073207682594898e-01 -5.353602965110082490e-01 -7.486160404525221690e-01 -3.698263106148363732e+00 0.000000000000000000e+00
-4.342312325781054305e+00 -1.056253442202886639e+00 1.930457592175585990e+00 -1.051882551818951184e+00 1.176145059260063297e+00 -3.696707491442803750e+00 0.000000000000000000e+00
