# logn beta gamma alpha delta logL logPrior
-7.655719172659767757e+00 1.607086327261052938e+00 4.182573877736714074e+00 -2.514121836146534950e+00 1.589805928276446734e+00 -5.398422713264817041e+00 0.000000000000000000e+00
-2.007200320317579223e+00 5.085111933732285650e+00 2.729930292466063779e+00 1.641411504328405879e+00 2.076243140187913339e-01 -5.393295350035636204e+00 0.000000000000000000e+00
-3.482709563964743182e+00 3.708640158143516885e+00 4.189776489029897633e+00 -5.958093680574775286e-01 1.811990886705921178e-01 -5.384334898840724470e+00 0.000000000000000000e+00
-4.515160526211469794e+00 2.506408742409009349e+00 2.026583870094063045e+00 -1.266218936235889325e+00 6.819796437139751255e-01 -5.308539067703801351e+00 0.000000000000000000e+00
-8.845794326107159211e-01 2.113433622046227978e+00 3.350894554385797974e+00 2.756809840670801925e-01 -8.128954867237869752e-01 -5.269374084710584327e+00 0.000000000000000000e+00
-6.032759370509577224e-01 -1.125542405661864365e+00 1.753893018478835941e+00 1.430549541693345583e+00 -9.796556662403834714e-01 -5.267838087889143317e+00 0.000000000000000000e+00
-1.156342313287634482e+00 3.373150232156421957e+00 3.311624294166165550e-01 3.391734369624602730e-01 -2.572655602296585187e-01 -5.267133112996885913e+00 0.000000000000000000e+00
-8.013764857317277057e-01 1.429675678049471266e+00 4.643322429018952313e+00 1.225015042010421995e+00 1.052600223213565611e+00 -5.259045594019171155e+00 0.000000000000000000e+00
-5.885911006603584461e+00 5.821840482064445155e+00 4.483708858263311114e+00 -2.222176647499040314e+00 7.260139464584919322e-01 -5.252602319811442655e+00 0.000000000000000000e+00
-8.078649596866059213e+00 -6.088892053139171034e-01 1.476932474987659116e+00 -2.500458675788261420e+00 1.844034209767504429e+00 -5.203224204817091803e+00 0.000000000000000000e+00
-2.681207390715605765e+00 5.467538882598717009e+00 3.161448705268852688e+00 -1.270132654140484485e+00 1.434690475214981109e-01 -5.192339701192549839e+00 0.000000000000000000e+00
-2.303441802412142358e+00 2.039703280832542154e-01 3.906387397441019260e+00 2.349492049483442813e+00 -1.181910118559875433e-01 -5.160812355436842580e+00 0.000000000000000000e+00
-6.868529078331549798e+00 6.656751620254802049e+00 8.155939344731043539e-01 -1.332059475051995623e+00 1.047883816924565670e+00 -5.149114958604227077e+00 0.000000000000000000e+00
-2.094977300579085266e+00 2.297517876224739020e+00 4.573048316371555622e+00 6.132591093191473997e-01 1.590466237754146528e+00 -5.037043208085101753e+00 0.000000000000000000e+00
