# logn beta gamma alpha delta logL logPrior
-2.080690447619897299e+00 2.953312984811723219e+00 4.497648789392099999e+00 1.542113108037469704e+00 2.214600899961345348e+00 -3.936365406700812031e+00 0.000000000000000000e+00
-5.298365603828301573e+00 6.459742988505617234e+00 4.074728199834015463e+00 -1.809702798805013391e+00 1.679467220518452153e-01 -3.932184034904270931e+00 0.000000000000000000e+00
-2.610791074136971979e+00 -1.016987118088181985e+00 1.387515433759457739e+00 7.920983903994194275e-01 1.875903009960623535e+00 -3.908899459252444863e+00 0.000000000000000000e+00
4.497691457388666714e-01 -1.276124711597383721e+00 1.816045873022236412e+00 2.336189933768326177e-01 -8.185974238876024822e-01 -3.904506081298498188e+00 0.000000000000000000e+00
-4.928689869674238722e+00 -7.450016660437421834e-01 3.573255072439571745e+00 2.222948957331357112e-01 2.718164798928104808e+00 -3.900060424394690806e+00 0.000000000000000000e+00
-1.512440855303927245e+00 -2.548584872843975835e-01 5.808936259067631891e-01 2.425897106398736902e+00 -1.727347171160014405e-01 -3.898112343951546599e+00 0.000000000000000000e+00
-1.465190293482978356e+00 3.529920746122729103e+00 1.720130718957661564e+00 -1.472618154319318196e+00 3.271525240858465938e-03 -3.895177294945390223e+00 0.000000000000000000e+00
-3.435786766580450902e+00 4.273235566332420632e+00 3.672871854850341400e+00 3.428825430506550198e-01 1.273928577234690662e+00 -3.887192379713066970e+00 0.000000000000000000e+00
-3.243597356066400650e+00 5.238363738037189243e+00 1.192058225638094271e+00 1.883921617558934170e+00 7.462005582485999877e-01 -3.873601966823615239e+00 0.000000000000000000e+00
-9.114186480883882391e-01 -2.328202384399565839e-01 3.093331761301149729e+00 2.150632006431013821e+00 2.507233265182566839e+00 -3.867260865522215596e+00 0.000000000000000000e+00
-4.780440200972899234e+00 5.450893472864017042e+00 3.815531292235570415e+00 -1.109676532866256338e+00 7.363885252014543692e-01 -3.859017354308262870e+00 0.000000000000000000e+00
-3.882128386269112053e+00 4.537294686790545484e+00 4.093598629961535451e+00 2.468857023113200100e+00 2.196484654672147485e+00 -3.852060272638994309e+00 0.000000000000000000e+00
-7.022084350288755772e+00 1.381397648648166943e+00 3.493851813301086739e+00 -2.031058605663861982e+00 1.321528298939329105e+00 -3.831182043109454316e+00 0.000000000000000000e+00
-1.280503641019763883e+00 1.423314839890840178e+00 3.740308986857950657e+00 2.135099684189663893e+00 1.339361963790298482e+00 -3.825520380391784325e+00 0.000000000000000000e+00
-1.025391417098007185e+00 -2.780092813816900654e-01 3.755609143485710621e+00 1.081835635215104841e+00 1.246260467192617849e+00 -3.823089800759702062e+00 0.000000000000000000e+00
-2.080417531731875158e+00 1.211699260881799356e+00 1.569104483697904007e+00 2.169606891294111772e+00 1.576789048111266744e+00 -3.820792065169511531e+00 0.000000000000000000e+00
-2.805399727796578979e+00 5.777747376415187652e+00 1.477726033005157147e+00 -6.113366622188743937e-01 2.643737790258313125e-01 -3.817296065713287501e+00 0.000000000000000000e+00
-1.429886851147910320e+01 -3.187758622120798191e-01 4.304396273638954717e+00 -2.956210115965794749e+00 2.816012716740929012e+00 -3.808275432493644086e+00 0.000000000000000000e+00
6.167489107357329026e-01 1.578443530583842014e+00 2.959604385720266961e+00 7.093112380361988878e-01 -8.742325054898434367e-01 -3.806973868610138201e+00 0.000000000000000000e+00
-4.739339758683087211e+00 2.353604967775831280e+00 1.254525415412348188e+00 -1.127323323768634644e+00 1.065976704955302834e+00 -3.789942581830509027e+00 0.000000000000000000e+00
-1.248470456622607827e+01 4.513638581130302363e+00 2.130844350074952764e+00 -2.684241128912375096e+00 2.255056676994843912e+00 -3.783654542154747613e+00 0.000000000000000000e+00
-7.414956614359863307e-01 -8.556030919506252275e-01 1.907300824853210619e+00 2.757162050643342965e+00 -4.626896136704783391e-01 -3.760382760973751015e+00 0.000000000000000000e+00
-5.135726865918845974e+00 -1.204209486434095755e+00 1.069265204028412963e+00 -1.062124009303329064e+00 1.851849373425288769e+00 -3.757668163332812394e+00 0.000000000000000000e+00
-7.548836917074194020e+00 -1.683178917161094468e+00 2.770544884501780381e+00 -1.705331505292979166e+00 2.127039860069928068e+00 -3.749580129405137630e+00 0.000000000000000000e+00
-1.628520953918308978e+00 3.952983137487268817e+00 1.999816290891897497e+00 2.221580953799670688e+00 -5.972467049098137970e-01 -3.741713832193162670e+00 0.000000000000000000e+00
-2.485579613340294092e+00 -1.468671610709461062e+00 7.472424353832651800e-01 9.399467547026727487e-01 2.196786015906045275e+00 -3.741039579916271673e+00 0.000000000000000000e+00
-4.854059197471332077e+00 6.564787269855516527e+00 2.785913733857280139e+00 2.222952228928685159e+00 1.478051649148179658e+00 -3.740702248456716283e+00 0.000000000000000000e+00
-2.021599092323940194e+00 5.462300687743052441e-01 3.858579976257448862e+00 1.277708960864653021e+00 1.138937178095573266e+00 -3.711470726348278681e+00 0.000000000000000000e+00
-6.072460624764206116e+00 7.196999922082740753e-01 5.703782762249594018e-01 -6.439231410562286095e-01 2.603041562338936465e+00 -3.698337400052742918e+00 0.000000000000000000e+00
-1.875922809761634502e+00 4.864987361770512386e+00 3.089040517024750798e+00 -6.961166264068169296e-01 -5.342347603857569016e-01 -3.694434831415633447e+00 0.000000000000000000e+00
-7.377429927191264669e-01 2.290403786732385427e+00 3.567388496207564152e+00 5.934142261771830906e-01 -4.745882279994311642e-02 -3.694300899610909461e+00 0.000000000000000000e+00
