# logn beta gamma alpha delta logL logPrior
-7.576788580167823639e+00 2.879411238475705570e+00 4.614916184717563041e+00 -6.284869256276870431e-01 2.316944665988611263e+00 -4.717178488180318929e+00 0.000000000000000000e+00
-7.248381851621271466e+00 -1.224898566242897724e+00 8.016613532486353000e-01 -2.842186335921123241e+00 1.173784965810747538e+00 -4.690210759026756548e+00 0.000000000000000000e+00
-7.394712242767411681e+00 2.110162029364182512e+00 4.271100944360007645e+00 -2.320861438001642352e+00 1.473066720182693246e+00 -4.660461334738370986e+00 0.000000000000000000e+00
-7.120128010271756791e-01 1.883946074275190397e-01 1.072153469489606881e+00 -1.842081321874814881e+00 5.142047365543309101e-02 -4.646674001866177406e+00 0.000000000000000000e+00
-9.407834032249247969e+00 3.321548775598197611e+00 3.105582353019984421e+00 -1.374889144826816345e+00 2.594633241470375218e+00 -4.614625389992138338e+00 0.000000000000000000e+00
-8.812214001971611310e+00 4.605831220271216497e-01 2.760304003414389307e+00 -1.983684154017275825e+00 1.895341577650803799e+00 -4.608919938338268629e+00 0.000000000000000000e+00
-2.302028047152137713e+00 -1.862554072568822106e+00 3.341073233839880086e+00 -3.569826842950339918e-01 6.701105825263904414e-01 -4.589081797213308000e+00 0.000000000000000000e+00
-1.183954867037485670e+01 3.344117733244210910e+00 1.982407130970766040e+00 -1.603191195999262408e+00 2.842334890814451231e+00 -4.588921178262725498e+00 0.000000000000000000e+00
-1.264708263776746167e+00 -2.363652177356906359e-01 3.172786033299262787e+00 -4.801440689111293181e-01 5.358683480016234180e-01 -4.583773008428235762e+00 0.000000000000000000e+00
-1.555429128222889812e+00 5.926362587946408134e+00 4.179793862520551073e+00 -8.218433026617034676e-01 -9.667635190297323433e-01 -4.565457745014194657e+00 0.000000000000000000e+00
-8.699860868737307129e+00 2.215486100470367425e+00 2.052463656694514249e+00 -1.129801298206124516e+00 2.419822612959594110e+00 -4.547236012081453005e+00 0.000000000000000000e+00
-1.187711354155394528e+00 5.900411070495910515e+00 1.568635552621098883e+00 -1.654498508369395715e+00 -4.427323666454727191e-01 -4.534450832846489199e+00 0.000000000000000000e+00
-5.084998839167758966e+00 6.788798384451320445e+00 4.504831583649161253e+00 -4.524310565622512437e-01 7.758378725077450522e-01 -4.515919460286744069e+00 0.000000000000000000e+00
-9.033612684291989936e+00 1.710529592067397298e+00 6.799638243162264839e-01 -1.916685749128662408e+00 2.024463197400355963e+00 -4.510092343401034043e+00 0.000000000000000000e+00
-5.731800057778071888e+00 5.026627236073310634e+00 5.060544653980680874e-01 -1.777169367965066193e+00 1.001573910988902139e+00 -4.508758157662853705e+00 0.000000000000000000e+00
-8.258343652075371466e+00 -1.310141470818101617e+00 3.142781888773831245e+00 -1.115087718750511936e+00 2.529937292552073558e+00 -4.505196867303028263e+00 0.000000000000000000e+00
-4.370088786703438366e+00 5.355783312826016385e+00 1.784937973106683895e+00 -8.441309494076143505e-01 4.606961345257464258e-01 -4.481327206046072043e+00 0.000000000000000000e+00
-6.742753185600392385e+00 -1.108128218218660477e+00 2.358962271976056346e+00 -1.305382017697684915e+00 2.194061224053904358e+00 -4.471360022483261254e+00 0.000000000000000000e+00
-3.246751151659565959e+00 5.214898996792431518e+00 1.317829597011177967e+00 -1.054005514457062309e-01 2.904419098678866495e-01 -4.456939127369111908e+00 0.000000000000000000e+00
-4.268292437942979412e+00 5.211843256327391316e+00 7.886647629336133170e-01 -8.886655877611914223e-01 7.229392555300857559e-01 -4.448790332794041902e+00 0.000000000000000000e+00
-1.227042229239242133e+01 4.962686790653395796e+00 3.740610190511671540e+00 -2.864582973544922417e+00 1.751837050466216184e+00 -4.446570939469793871e+00 0.000000000000000000e+00
-1.382563352769766674e+01 6.684447347064101486e+00 2.043953053200261216e+00 -1.880025747768151012e+00 2.919638656039733604e+00 -4.397401820934295102e+00 0.000000000000000000e+00
-9.523752405268135490e+00 3.166700877919346624e+00 2.225181415772782945e+00 -2.156290800443263489e+00 1.765853838991399360e+00 -4.389648499999835529e+00 0.000000000000000000e+00
-4.820238458881177301e+00 -1.697447980402756462e+00 1.732197969883336519e+00 -1.213797892521886856e+00 1.639799970043960498e+00 -4.351755962471490768e+00 0.000000000000000000e+00
-5.507182144386337797e+00 3.581665075593812642e+00 3.587653108531281720e+00 -3.490892741370588692e-01 2.040987018374571083e+00 -4.324363305965052362e+00 0.000000000000000000e+00
-3.382089910063580618e+00 -1.738828324656608970e+00 1.490400382221167330e+00 -1.675372159272613404e+00 9.298943112713106141e-01 -4.322799026599448702e+00 0.000000000000000000e+00
-6.177300672314133045e+00 1.445766962359430252e+00 2.187257586472847848e+00 -1.718386076473827018e+00 1.249309125118634345e+00 -4.317384068339021219e+00 0.000000000000000000e+00
-4.358474193946801911e+00 2.796168718448845070e+00 1.825437516534170745e+00 -3.199719243736136587e-01 1.259172945204364069e+00 -4.306273308854937198e+00 0.000000000000000000e+00
-6.566707920052651026e+00 -8.039298361194195941e-01 1.646003604202309845e+00 -8.298195778279635615e-01 2.178468738714256503e+00 -4.304100934061032113e+00 0.000000000000000000e+00
