# logn beta gamma alpha delta logL logPrior
-4.014046014019856945e-01 1.877759838925183500e+00 1.243033650584535410e+00 3.623988755198793155e-01 -8.718506689998331005e-01 -4.790875051831744003e+00 0.000000000000000000e+00
-1.365245190308058909e+00 -1.241105335775574581e+00 2.259352414321425861e+00 1.778083761272410523e+00 -4.729087049703586954e-01 -4.771282126926859490e+00 0.000000000000000000e+00
-3.977238840510226026e-01 -1.727115483348824698e+00 2.940706333781312409e+00 -2.462110706260835169e+00 -4.213390338760642506e-01 -4.769718419161106837e+00 0.000000000000000000e+00
-2.682490705795871566e+00 -1.844345672782705670e+00 3.863150032412992374e+00 -1.361248696558994054e+00 3.590097771753908984e-01 -4.746925366263605284e+00 0.000000000000000000e+00
-1.717426557134257070e+00 1.208685402029257561e-01 3.952783262707856959e+00 1.790021380292466269e+00 -3.604276662692085242e-01 -4.745818938544300813e+00 0.000000000000000000e+00
-3.477845559196317993e+00 -1.003988142127225425e+00 2.353670883952516224e+00 -1.302183731745082840e+00 6.154264130231460461e-01 -4.744292305847223723e+00 0.000000000000000000e+00
-1.227323418183988490e+00 8.857039164253419639e-01 3.559529195525792389e+00 2.595099847916195746e-01 -3.137349300652956252e-01 -4.713347961300812017e+00 0.000000000000000000e+00
-2.676806701343063200e+00 -4.514974924764528219e-01 3.340113631667941174e+00 -1.965607224858262336e+00 1.717381199905455014e-01 -4.700815390018536988e+00 0.000000000000000000e+00
-1.290580247026113847e+00 7.938438208469211776e-01 1.553659291148084209e+00 1.327334803555048737e+00 -5.345671136349727792e-01 -4.700304064695531636e+00 0.000000000000000000e+00
-4.113978482910678025e+00 4.473690022777130793e+00 2.089138729049974774e+00 -1.155385515808915242e+00 3.019492218871739908e-01 -4.698524205094310346e+00 0.000000000000000000e+00
-1.728207537451170950e+00 1.423472434195142355e+00 1.620629209818602146e+00 3.735550565494079045e-01 3.339253079595250195e-02 -4.695793584472837345e+00 0.000000000000000000e+00
-3.751081392264040026e+00 4.803951028132759760e+00 1.726627079622252703e+00 1.523677074623903671e+00 1.177187221355970870e+00 -4.689467862089490957e+00 0.000000000000000000e+00
3.868016586258868905e-01 4.027821724592069164e-02 4.950456440129564761e+00 -5.758678766163849438e-01 -8.766306844183925362e-01 -4.687733535417610398e+00 0.000000000000000000e+00
-4.928121692047250590e+00 4.724478530866024428e+00 2.346018601504062495e+00 -1.310117653446624564e+00 4.732226019356643443e-01 -4.682895361933170797e+00 0.000000000000000000e+00
-1.933142044774430302e+00 -1.525596565199777155e+00 2.055976451921059045e+00 -9.128289912536499129e-01 7.036814805231287329e-01 -4.656345710145279426e+00 0.000000000000000000e+00
2.743764744403572875e-01 3.297646127051790277e+00 4.959614044147350853e+00 -2.861245725638954074e+00 -8.993759622509224227e-01 -4.618063231528994450e+00 0.000000000000000000e+00
-3.853309145311713646e+00 -4.238149817379197604e-01 3.806339489034254786e+00 -1.715237788806984964e+00 9.499139372066129905e-01 -4.599666952110701423e+00 0.000000000000000000e+00
-7.546812403390738666e+00 4.122203630394618123e+00 4.851406989448771689e+00 -2.188204299911380435e+00 9.583047633284750288e-01 -4.592339695492199780e+00 0.000000000000000000e+00
-1.978785437994011742e+00 -1.339943839827935523e+00 3.083718898038970924e+00 1.365081012602459287e+00 1.082792081566656295e+00 -4.591751353929405255e+00 0.000000000000000000e+00
-2.922913185567979966e+00 4.199780223987464645e+00 5.786797647380559351e-01 3.653569942363931733e-01 7.622084157913298075e-01 -4.577224787572727216e+00 0.000000000000000000e+00
-7.373422862639599451e+00 6.928426274006859176e-01 3.540819585944637193e+00 -1.662079776597807923e+00 1.962355554679298564e+00 -4.576623780668389152e+00 0.000000000000000000e+00
-5.486803695959437732e+00 5.100740516983173656e+00 2.916688262808624810e+00 6.230108711061453919e-01 1.877970619218983339e+00 -4.564619923016881131e+00 0.000000000000000000e+00
-1.729886597824604966e+00 -7.053833338569123201e-01 2.151230775994518396e+00 2.070159092161045766e+00 -2.560090353563573284e-01 -4.558051879486663793e+00 0.000000000000000000e+00
-4.566917764084282183e+00 4.677045461339162991e+00 4.038693297694143425e+00 2.921770644621119128e+00 1.782487298767673201e+00 -4.549435507161691206e+00 0.000000000000000000e+00
-4.327097380454758557e+00 5.191763085087355734e+00 5.615619334285253395e-01 -3.154752840171486383e-01 1.053624735241701416e+00 -4.547206776337234579e+00 0.000000000000000000e+00
-1.427917186643949510e+00 5.257096317657847351e+00 2.051197636710683447e+00 -1.947732005466651373e-01 -9.835631944810808713e-01 -4.539534037847729131e+00 0.000000000000000000e+00
-2.718618383381167014e+00 4.123845680911679246e+00 3.497476613725337025e+00 1.894429088702239916e+00 -9.006374298197585837e-01 -4.533432448875805321e+00 0.000000000000000000e+00
-1.594042171840185595e+00 -1.504184484851554648e+00 3.623247450352136578e+00 -2.429935869490656319e+00 1.833113665916833446e-01 -4.532034071549221110e+00 0.000000000000000000e+00
-5.789103680165237797e+00 4.975428487960925850e+00 2.492432590032162665e+00 -2.318159104822792749e+00 4.118197185945058902e-01 -4.525648693111077314e+00 0.000000000000000000e+00
-2.836914521400168088e+00 3.426019964169790377e+00 1.898474543260090908e+00 1.570649809568168020e+00 3.795102451409653743e-01 -4.523890751783628872e+00 0.000000000000000000e+00
-7.456248190179594282e+00 6.951464427084925291e+00 2.471099550280986712e+00 -2.717478090874351881e+00 4.223337594580106602e-01 -4.512082301264316087e+00 0.000000000000000000e+00
-5.718901266173337383e+00 3.496874755295505288e+00 3.551322695256640571e+00 1.270004826121406971e-02 1.845057101671400801e+00 -4.506097967413094985e+00 0.000000000000000000e+00
-5.446651662808670302e+00 7.552492335705119908e-01 3.642399663412674293e+00 -3.425920675608680743e-01 1.868360461848711962e+00 -4.499334121982339951e+00 0.000000000000000000e+00
-6.080736316869908009e+00 6.659136443895312674e+00 4.084865868037122483e-01 -9.551136210390047676e-01 1.363459930996981928e+00 -4.496425687552553008e+00 0.000000000000000000e+00
-1.668133388121990635e+00 3.845141745789449894e-01 4.926512913880348066e+00 -1.594549280258278801e+00 -1.137672223558445495e-01 -4.484021712343004396e+00 0.000000000000000000e+00
-3.297616406752773344e+00 7.937805280819909548e-01 4.551101288617421581e+00 -4.397218543649086264e-01 1.339555800424485632e+00 -4.482904648271238912e+00 0.000000000000000000e+00
-2.653918558264187766e-01 -1.585688819980326514e-01 2.400317901436611834e+00 -1.790821834740681240e-01 -6.085612553597459229e-01 -4.478267694815989408e+00 0.000000000000000000e+00
-1.263795108858822402e+00 5.911298413759209502e-01 4.241635736923341504e-01 -1.569373431946409436e+00 -1.074299035188683998e-01 -4.475168524822016103e+00 0.000000000000000000e+00
-5.722111794462140466e+00 5.594548196288250175e+00 2.292776510792524647e+00 -4.257090646057676286e-01 9.622759218654788338e-01 -4.472968876669132676e+00 0.000000000000000000e+00
-5.415278413234167587e+00 6.773544286155164684e+00 4.667054128753191478e+00 1.621511518894261039e+00 1.061211579423389173e+00 -4.468385519047460619e+00 0.000000000000000000e+00
-2.297740631017237689e+00 4.214140186838104540e+00 2.665475896308422410e+00 -3.177025543288869436e-01 2.974254961392517882e-01 -4.464212980715864809e+00 0.000000000000000000e+00
-4.041241645687808415e+00 4.827954737988813250e+00 3.170303454933253384e+00 9.151447087941296799e-01 7.720757334053448551e-01 -4.458610302555022109e+00 0.000000000000000000e+00
-7.126026744299614357e+00 -9.458179598460718651e-01 1.114924937704412589e+00 -1.849390497922924093e+00 1.522555060836611629e+00 -4.457722589423213755e+00 0.000000000000000000e+00
-8.834566629365825818e+00 5.517692412153590853e-01 1.832764977476972534e+00 -2.683381729424691997e+00 1.451710658144182320e+00 -4.453517800249837677e+00 0.000000000000000000e+00
-5.752689401626541965e+00 -8.909778713763802926e-01 2.266536450916220691e+00 -2.645860246853347864e+00 8.047894449281388640e-01 -4.451551085232850369e+00 0.000000000000000000e+00
-5.294245872602517444e+00 1.828069171115779712e+00 3.450581343657526112e+00 -1.029129296024385187e+00 1.156596369886161435e+00 -4.448549249136925177e+00 0.000000000000000000e+00
