# logn beta gamma alpha delta logL logPrior
-3.371464943556329530e+00 2.262156167909621374e+00 3.636018205144517346e+00 -2.561697018298203510e-02 9.323776418421330092e-01 -4.000112038111539370e+00 0.000000000000000000e+00
1.010070323290769956e+00 7.542548495462912950e-01 2.553315308743200895e-01 -1.754029781597919557e+00 -3.541471480147012629e-01 -3.998545249940086421e+00 0.000000000000000000e+00
-2.823937684356189415e+00 -1.568980532978406561e+00 3.354711623765183504e+00 -2.988794803236172193e-01 1.478564713064725034e+00 -3.990755301960263512e+00 0.000000000000000000e+00
-5.200413175025452084e+00 -7.967027570282494420e-01 2.947445330573241762e-01 -1.479903513681331884e+00 1.325624393679321500e+00 -3.981615689941397473e+00 0.000000000000000000e+00
-6.827998645932352950e+00 4.166077559962972465e+00 6.003809572095759606e-01 -1.610582191921188011e+00 1.760447794815724443e+00 -3.971903078431753720e+00 0.000000000000000000e+00
-4.507969876161143752e+00 1.229549366400858990e+00 1.542850536932635297e+00 -1.689681175097916821e-01 1.746535107507031670e+00 -3.965247708029989049e+00 0.000000000000000000e+00
-9.695482436651635894e+00 3.462321614517478441e+00 4.228135122729446138e+00 -2.090748491664518482e+00 1.765614508450259468e+00 -3.962623366927936264e+00 0.000000000000000000e+00
-6.683428458272769213e+00 6.863158721766502879e+00 4.605211582233322609e+00 -1.067565402722929324e+00 1.087215811958574641e+00 -3.958069825869455549e+00 0.000000000000000000e+00
-8.397706333626329567e+00 -5.817118442926555444e-01 3.098566701571751736e+00 -1.916497835194984845e+00 1.887147755366546775e+00 -3.935480341252077352e+00 0.000000000000000000e+00
-8.426570407231555038e+00 2.121260521492393636e+00 1.797532462801117337e+00 -2.595051455031171184e+00 1.384313718656868364e+00 -3.929446497653072523e+00 0.000000000000000000e+00
-2.631872062045076177e+00 4.272330797340704756e+00 3.402010744543843668e+00 -9.631163611424096160e-01 2.657619549858264429e-01 -3.924930593853038108e+00 0.000000000000000000e+00
-2.256856368889741393e-01 4.282580700874461854e+00 2.136913722515188407e+00 -4.116585721646133789e-01 -6.389728082134848997e-01 -3.924395730212467459e+00 0.000000000000000000e+00
-5.060038962149259412e+00 2.710345862573146025e+00 1.705136298099263925e+00 -1.877893737333320212e+00 7.727075973288513033e-01 -3.922464291655376467e+00 0.000000000000000000e+00
-6.330818040027256899e+00 -4.629522090012020558e-02 3.955420519755044939e+00 -2.838977110547661997e+00 1.128089450588900311e+00 -3.919473596341319865e+00 0.000000000000000000e+00
-4.650582083961278812e+00 1.146439270579235226e+00 3.216791093127972512e-01 -2.014368999890657097e+00 1.141512181323377284e+00 -3.897591518929867771e+00 0.000000000000000000e+00
-4.739388593332368060e+00 6.658584655043488176e+00 1.876570499662147729e+00 -6.665126876290996538e-01 3.359914953592096354e-01 -3.891570851076489035e+00 0.000000000000000000e+00
-5.679816021234525003e+00 -1.848839053938942101e-01 4.057669903966089286e+00 -2.745190464675161035e+00 7.950555532478569276e-01 -3.875431754484904179e+00 0.000000000000000000e+00
-6.726921161732915877e+00 -3.264960145573899131e-01 4.053405047121573901e+00 -1.912892080878916046e+00 1.406467983517303733e+00 -3.864936961827664774e+00 0.000000000000000000e+00
-7.001484156114003987e+00 6.869133476345740341e+00 2.884491383972708434e+00 -7.870392466681476185e-01 1.460970776698646167e+00 -3.858277440554434889e+00 0.000000000000000000e+00
-1.314248830581304928e+00 -9.301974828191392763e-01 4.047010081084923883e+00 -9.667256744295485427e-02 1.819566419532960000e-01 -3.851183922302377827e+00 0.000000000000000000e+00
-5.355658136703612904e+00 6.417736056210261886e+00 1.286700319232329859e+00 -8.599636296601762542e-01 7.300491811349389959e-01 -3.845459206337967117e+00 0.000000000000000000e+00
